id,clearing,branch_code,code,name,street,street2,zip,city,phone,country,bic
bank_254_0000,254,0000,UBS CH,UBS Switzerland AG,Am Bahnhofplatz,Postfach,9001,St. Gallen,071 225 25 25,Switzerland,UBSWCHZH90A
bank_254_0001,254,0001,UBS CH,UBS Switzerland AG,Bahnhofstrasse 2,Postfach,9230,Flawil 1,071 394 51 51,Switzerland,
bank_254_0002,254,0002,UBS CH,UBS Switzerland AG,Dorfplatz 5,Postfach,9056,Gais,071 791 70 50,Switzerland,
bank_254_0003,254,0003,UBS CH,UBS Switzerland AG,St. Gallerstrasse 57,Postfach,9201,Gossau SG 1,071 388 50 50,Switzerland,
bank_254_0004,254,0004,UBS CH,UBS Switzerland AG,Kirchplatz 4,Postfach,9410,Heiden,071 898 69 69,Switzerland,
bank_254_0005,254,0005,UBS CH,UBS Switzerland AG,Obstmarkt 1,Postfach,9101,Herisau,071 354 60 00,Switzerland,
bank_254_0008,254,0008,UBS CH,UBS Switzerland AG,Zaun 55,Postfach,9042,Speicher,071 343 68 00,Switzerland,
bank_254_0009,254,0009,UBS CH,UBS Switzerland AG,Ebni 4,Postfach,9053,Teufen AR,071 335 65 65,Switzerland,
bank_254_0011,254,0011,UBS CH,UBS Switzerland AG,Herisauer Strasse 5,Postfach,9107,Urnäsch,071 365 68 28,Switzerland,
bank_254_0015,254,0015,UBS CH,UBS Switzerland AG,Hauptgasse 11,Postfach,9050,Appenzell,071 788 12 12,Switzerland,
bank_254_0019,254,0019,UBS CH,UBS Switzerland AG,Multertor / Neugasse 54,Postfach,9001,St. Gallen,071 225 25 25,Switzerland,
bank_255_0000,255,0000,UBS CH,UBS Switzerland AG,Rue de Lausanne 6,Case postale,1800,Vevey 1,021 925 97 11,Switzerland,UBSWCHZH18A
bank_256_0000,256,0000,UBS CH,UBS Switzerland AG,Obere Bahnhofstrasse 36,Postfach,9501,Wil SG 1,071 913 22 22,Switzerland,UBSWCHZH95A
bank_257_0000,257,0000,UBS CH,UBS Switzerland AG,Stadthausstrasse 18,Postfach,8401,Winterthur,052 264 71 71,Switzerland,UBSWCHZH84A
bank_257_0001,257,0001,UBS CH,UBS Switzerland AG,Guggenbühlstrasse 2,Postfach,8404,Winterthur,052 264 70 01,Switzerland,
bank_257_0002,257,0002,UBS CH,UBS Switzerland AG,Rikonerstrasse 16,Postfach,8307,Effretikon,052 354 66 66,Switzerland,
bank_258_0000,258,0000,UBS CH,UBS Switzerland AG,Zentralstrasse 55,Postfach,5610,Wohlen AG 1,056 618 38 38,Switzerland,UBSWCHZH56B
bank_258_0001,258,0001,UBS CH,UBS Switzerland AG,Zürcherstrasse 7,Postfach,5620,Bremgarten AG 1,056 648 26 66,Switzerland,
bank_258_0003,258,0003,UBS CH,UBS Switzerland AG,Marktstrasse 7,Postfach,5630,Muri AG,056 675 82 82,Switzerland,
bank_259_0000,259,0000,UBS CH,UBS Switzerland AG,Bergstrasse 17,Postfach,8702,Zollikon,044 395 21 11,Switzerland,UBSWCHZH87B
bank_259_0001,259,0001,UBS CH,UBS Switzerland AG,Forchstrasse 191,Postfach,8125,Zollikerberg,044 395 25 11,Switzerland,
bank_259_0002,259,0002,UBS CH,UBS Switzerland AG,Zürichstrasse 141,Postfach,8700,Küsnacht ZH,044 914 32 32,Switzerland,
bank_260_0000,260,0000,UBS CH,UBS Switzerland AG,Rue Saint-Pierre 1,Case postale,1701,Fribourg,026 352 81 11,Switzerland,UBSWCHZH17A
bank_260_0001,260,0001,UBS CH,UBS Switzerland AG,Route des Pralettes 1,Case postale,1723,Marly 1,026 435 28 52,Switzerland,
bank_260_0002,260,0002,UBS CH,UBS Switzerland AG,Hauptgasse 55,Postfach,3280,Murten/Morat,026 672 68 26,Switzerland,
bank_260_0003,260,0003,UBS CH,UBS Switzerland AG,Rue de Lausanne 13,Case postale,1530,Payerne,026 661 75 11,Switzerland,
bank_260_0005,260,0005,UBS CH,UBS Switzerland AG,Rue de la Gare 14,,1470,Estavayer-le-Lac,026 669 72 11,Switzerland,
bank_260_0006,260,0006,UBS CH,UBS Switzerland AG,Route du Jura 37,Case postale,1701,Fribourg,026 352 81 11,Switzerland,
bank_260_0007,260,0007,UBS CH,UBS Switzerland AG,Rue de l'Eglise 96,,1680,Romont FR,026 651 74 11,Switzerland,
bank_261_0000,261,0000,UBS CH,UBS Switzerland AG,Froburgstrasse 17,Postfach,4600,Olten,062 206 85 11,Switzerland,UBSWCHZH46A
bank_262_0000,262,0000,UBS CH,UBS Switzerland AG,Amthausplatz 1,Postfach,4502,Solothurn,032 625 11 11,Switzerland,UBSWCHZH45A
bank_262_0001,262,0001,UBS CH,UBS Switzerland AG,Oltenstrasse 5,Postfach,4536,Attiswil,032 637 58 00,Switzerland,
bank_262_0002,262,0002,UBS CH,UBS Switzerland AG,Dorfstrasse 6,Postfach,4704,Niederbipp,032 633 67 11,Switzerland,
bank_262_0003,262,0003,UBS CH,UBS Switzerland AG,St. Niklausstrasse 1,Postfach,3425,Koppigen,034 413 74 11,Switzerland,
bank_262_0004,262,0004,UBS CH,UBS Switzerland AG,Bielstrasse 24,Postfach,2543,Lengnau BE,032 654 51 11,Switzerland,
bank_262_0006,262,0006,UBS CH,UBS Switzerland AG,Hauptstrasse 14,Postfach,3427,Utzenstorf,032 666 39 11,Switzerland,
bank_263_0000,263,0000,UBS CH,UBS Switzerland AG,Sebastiansplatz 4,Postfach,3900,Brig/Brigue,027 922 51 11,Switzerland,UBSWCHZH39A
bank_263_0001,263,0001,UBS CH,UBS Switzerland AG,Haus Alpenheim,Postfach,3992,Bettmeralp,027 928 62 00,Switzerland,
bank_263_0002,263,0002,UBS CH,UBS Switzerland AG,Furkastrasse,Postfach,3984,Fiesch,027 970 12 00,Switzerland,
bank_263_0003,263,0003,UBS CH,UBS Switzerland AG,Furkastrasse 21,Postfach,3904,Naters,027 922 56 66,Switzerland,
bank_263_0005,263,0005,UBS CH,UBS Switzerland AG,Marienhof,Postfach,3906,Saas Fee,027 958 99 11,Switzerland,
bank_263_0007,263,0007,UBS CH,UBS Switzerland AG,Bahnhofstrasse,Postfach,3920,Zermatt,027 966 98 11,Switzerland,
bank_264_0000,264,0000,UBS CH,UBS Switzerland AG,Avenue de la Gare 2,Case postale,1920,Martigny 1,027 721 41 11,Switzerland,UBSWCHZH19B
bank_264_0001,264,0001,UBS CH,UBS Switzerland AG,Immeuble Eden / Place Centrale,Case postale,1936,Verbier 1,027 775 47 11,Switzerland,
bank_264_0003,264,0003,UBS CH,UBS Switzerland AG,Rue de Gottefrey 14,Case postale,1907,Saxon,027 743 46 11,Switzerland,
bank_264_0004,264,0004,UBS CH,UBS Switzerland AG,Rue de la Poste,Case postale,1926,Fully,027 747 69 11,Switzerland,
bank_265_0000,265,0000,UBS CH,UBS Switzerland AG,Avenue de la Gare 36,Case postale,1951,Sion/Sitten,027 329 31 11,Switzerland,UBSWCHZH19E
bank_265_0001,265,0001,UBS CH,UBS Switzerland AG,Centre Commercial,Case postale,1997,Haute-Nendaz,027 289 61 11,Switzerland,
bank_265_0005,265,0005,UBS CH,UBS Switzerland AG,Rue du Faubourg,Case postale,1908,Riddes,027 306 18 04,Switzerland,
bank_265_0006,265,0006,UBS CH,UBS Switzerland AG,Saint Germain,Case postale,1965,Savièse,027 395 15 01,Switzerland,
bank_266_0000,266,0000,UBS CH,UBS Switzerland AG,Avenue de la Gare 12,Case postale,1630,Bulle,026 913 25 11,Switzerland,UBSWCHZH16C
bank_266_0001,266,0001,UBS CH,UBS Switzerland AG,Route de Vevey 30,Case postale,1618,Châtel-St-Denis,021 948 26 66,Switzerland,
bank_267_0000,267,0000,UBS CH,UBS Switzerland AG,Albisriederplatz 8,Postfach,8098,Zürich,044 497 81 11,Switzerland,UBSWCHZH80K
bank_267_0001,267,0001,UBS CH,UBS Switzerland AG,Albisrieden/Albisriederstrasse 361,Postfach,8047,Zürich,044 404 35 00,Switzerland,
bank_268_0000,268,0000,UBS CH,UBS Switzerland AG,Avenue Général-Guisan 1,Case postale,3960,Sierre/Siders,027 452 81 11,Switzerland,UBSWCHZH39L
bank_268_0001,268,0001,UBS CH,UBS Switzerland AG,Rue du Pas de l'Ours 4,Case postale,3963,Crans,027 486 91 11,Switzerland,
bank_268_0002,268,0002,UBS CH,UBS Switzerland AG,Rue Thèodore Stéphani 2,Case postale 434,3963,Montana,027 485 92 11,Switzerland,
bank_269_0000,269,0000,UBS CH,UBS Switzerland AG,Oerlikon / Schaffhauserstrasse 339,Postfach,8050,Zürich,044 315 45 45,Switzerland,UBSWCHZH80M
bank_270_0000,270,0000,UBS CH,UBS Switzerland AG,Wiedikon / Birmensdorferstrasse 123,Postfach,8098,Zürich,044 208 57 11,Switzerland,UBSWCHZH80N
bank_271_0000,271,0000,UBS CH,UBS Switzerland AG,,Postfach,8098,Zürich,044 234 11 11,Switzerland,UBSWCHZH80A
bank_272_0000,272,0000,UBS CH,UBS Switzerland AG,Nidaugasse 49,Postfach,2501,Biel/Bienne,032 321 81 11,Switzerland,UBSWCHZH25A
bank_272_0003,272,0003,UBS CH,UBS Switzerland AG,Marktplatz 6,Postfach,2540,Grenchen 1,032 654 93 11,Switzerland,
bank_272_0007,272,0007,UBS CH,UBS Switzerland AG,Murtenstrasse 3,Postfach,3270,Aarberg,032 391 97 11,Switzerland,
bank_272_0011,272,0011,UBS CH,UBS Switzerland AG,Bahnhofstrasse 2,Postfach,2555,Brügg BE,032 374 42 11,Switzerland,
bank_272_0013,272,0013,UBS CH,UBS Switzerland AG,Hauptgasse 5,Postfach,3294,Büren an der Aare,032 352 13 11,Switzerland,
bank_272_0014,272,0014,UBS CH,UBS Switzerland AG,Stadtgraben 4,Postfach,3235,Erlach,032 338 93 11,Switzerland,
bank_272_0015,272,0015,UBS CH,UBS Switzerland AG,Bahnhofstrasse 11,Postfach,3232,Ins,032 312 95 11,Switzerland,
bank_272_0016,272,0016,UBS CH,UBS Switzerland AG,Murtenstrasse 12,Postfach,3210,Kerzers,031 750 33 11,Switzerland,
bank_272_0017,272,0017,UBS CH,UBS Switzerland AG,Marktplatz 9,Postfach,3250,Lyss,032 387 78 11,Switzerland,
bank_272_0018,272,0018,UBS CH,UBS Switzerland AG,Hauptstrasse 10,Postfach,2560,Nidau,032 332 96 11,Switzerland,
bank_273_0000,273,0000,UBS CH,UBS Switzerland AG,Baarerstrasse 14a,Postfach,6301,Zug,041 727 33 33,Switzerland,UBSWCHZH63A
bank_273_0001,273,0001,UBS CH,UBS Switzerland AG,Rathausplatz 5,Postfach,6460,Altdorf UR,041 874 44 44,Switzerland,
bank_273_0002,273,0002,UBS CH,UBS Switzerland AG,Dorfplatz 2,Postfach,6330,Cham,041 784 42 42,Switzerland,
bank_273_0003,273,0003,UBS CH,UBS Switzerland AG,Oberer Steisteg 20,Postfach,6431,Schwyz,041 819 52 52,Switzerland,
bank_273_0004,273,0004,UBS CH,UBS Switzerland AG,Rathausstrasse 7,Postfach,6341,Baar,041 767 70 10,Switzerland,
bank_274_0000,274,0000,UBS CH,UBS Switzerland AG,Bleicherweg 30,Postfach,8098,Zürich,044 208 51 11,Switzerland,UBSWCHZH80Q
bank_275_0000,275,0000,UBS CH,UBS Switzerland AG,Höngg / Limmattalstrasse 180,Postfach,8049,Zürich,044 344 34 34,Switzerland,UBSWCHZH80R
bank_276_0000,276,0000,UBS CH,UBS Switzerland AG,Bahnhofplatz 10,Postfach,8910,Affoltern am Albis,044 763 71 11,Switzerland,UBSWCHZH89E
bank_276_0001,276,0001,UBS CH,UBS Switzerland AG,Zürcherstrasse 17,Postfach,8903,Birmensdorf ZH,044 739 43 43,Switzerland,
bank_277_0000,277,0000,UBS CH,UBS Switzerland AG,Rue du Coppet 14,Case postale,1870,Monthey 2,024 473 71 11,Switzerland,UBSWCHZH18L
bank_277_0001,277,0001,UBS CH,UBS Switzerland AG,Place Panaït-Istrati,Case postale,1896,Vouvry,024 482 21 11,Switzerland,
bank_278_0000,278,0000,UBS CH,UBS Switzerland AG,Schaffhauserstrasse 128,Postfach,8302,Kloten,044 815 85 11,Switzerland,UBSWCHZH83A
bank_278_0001,278,0001,UBS CH,UBS Switzerland AG,"Flughafen, Terminal 1",Postfach,8060,Zürich Flughafen,044 804 84 84,Switzerland,
bank_279_0000,279,0000,UBS CH,UBS Switzerland AG,Rue du Rhône 8,Case postale,1211,Genève 2,022 375 75 75,Switzerland,UBSWCHZH12B
bank_279_0002,279,0002,UBS CH,UBS Switzerland AG,BIT / Route des Morillons 4,Case postale,1211,Genève 22,022 929 15 88,Switzerland,
bank_279_0003,279,0003,UBS CH,UBS Switzerland AG,Cern / Route de Meyrin 385,Case postale,1211,Genève 2,022 783 21 88,Switzerland,
bank_279_0004,279,0004,UBS CH,UBS Switzerland AG,OMC / Rue de Lausanne 154,Case postale,1211,Genève 2,022 909 12 88,Switzerland,
bank_279_0005,279,0005,UBS CH,UBS Switzerland AG,OMS / Avenue Appia 20,Case postale,1211,Genève 2,022 929 15 11,Switzerland,
bank_279_0006,279,0006,UBS CH,UBS Switzerland AG,UNO / Palais des Nations,Case postale,1211,Genève 2,022 919 22 11,Switzerland,
bank_279_0007,279,0007,UBS CH,UBS Switzerland AG,Vermont-Nat./Ch.Louis-Dunant 17 bis,Case postale,1211,Genève 2,022 918 26 11,Switzerland,
bank_279_0008,279,0008,UBS CH,UBS Switzerland AG,Rue de Genève 18,Case postale,1211,Genève 2,022 869 25 88,Switzerland,
bank_279_0013,279,0013,UBS CH,UBS Switzerland AG,Plainpalais / Bv.du Pont-d'Arve 39,Case postale,1211,Genève 2,022 327 13 11,Switzerland,
bank_283_0000,283,0000,UBS CH,UBS Switzerland AG,Schaffhauserstrasse 59,Postfach,8152,Glattbrugg,044 809 11 11,Switzerland,UBSWCHZH81H
bank_284_0000,284,0000,UBS CH,UBS Switzerland AG,Burgstrasse 1,Postfach,8750,Glarus,055 645 48 11,Switzerland,UBSWCHZH87D
bank_285_0000,285,0000,UBS CH,UBS Switzerland AG,Altstetten / Badenerstrasse 678,Postfach,8048,Zürich,044 438 11 11,Switzerland,UBSWCHZH80P
bank_286_0000,286,0000,UBS CH,UBS Switzerland AG,UBS GCU Zürich AG,Postfach,8098,Zürich,044 234 11 11,Switzerland,UBSWCHZH80A
bank_287_0000,287,0000,UBS CH,UBS Switzerland AG,Schwertstrasse 2,Postfach,8201,Schaffhausen,052 633 77 77,Switzerland,UBSWCHZH82A
bank_287_0001,287,0001,UBS CH,UBS Switzerland AG,Neuhausen a.R. / Zentralstrasse 2,Postfach,8201,Schaffhausen,052 633 77 77,Switzerland,
bank_288_0000,288,0000,UBS CH,UBS Switzerland AG,Sonnenplatz,Postfach,6021,Emmenbrücke 1,041 269 75 75,Switzerland,UBSWCHZH60G
bank_288_0001,288,0001,UBS CH,UBS Switzerland AG,Hauptstrasse 5,Postfach,6281,Hochdorf,041 914 71 71,Switzerland,
bank_288_0002,288,0002,UBS CH,UBS Switzerland AG,Bahnhofstrasse 31,Postfach,6210,Sursee,041 925 65 65,Switzerland,
bank_288_0003,288,0003,UBS CH,UBS Switzerland AG,Centralstrasse 2,Postfach,6215,Beromünster,041 932 45 45,Switzerland,
bank_288_0009,288,0009,UBS CH,UBS Switzerland AG,Unterfeld 4 A,Postfach,6102,Malters,041 499 68 68,Switzerland,
bank_288_0010,288,0010,UBS CH,UBS Switzerland AG,Bahnhofstrasse 20,Postfach,6110,Wolhusen,041 492 57 57,Switzerland,
bank_290_0000,290,0000,UBS CH,UBS Switzerland AG,Place Pury 5,Case postale,2001,Neuchâtel,032 722 41 11,Switzerland,UBSWCHZH20A
bank_290_0001,290,0001,UBS CH,UBS Switzerland AG,Avenue de la Gare 3,Case postale,2114,Fleurier,032 862 15 11,Switzerland,
bank_290_0002,290,0002,UBS CH,UBS Switzerland AG,Place de la Fontaine 4,Case postale,2034,Peseux,032 732 14 11,Switzerland,
bank_290_0005,290,0005,UBS CH,UBS Switzerland AG,Avenue du Collège 8,Case postale,2017,Boudry,032 843 89 11,Switzerland,
bank_290_0006,290,0006,UBS CH,UBS Switzerland AG,Rue de la Gare 10,Case postale,2525,"Landeron, Le",032 752 33 11,Switzerland,
bank_290_0007,290,0007,UBS CH,UBS Switzerland AG,Frédéric Soguel 1,,2053,Cernier,032 853 74 72,Switzerland,
bank_291_0000,291,0000,UBS CH,UBS Switzerland AG,Zentrum,Postfach,8105,Regensdorf 1,044 842 60 60,Switzerland,UBSWCHZH81A
bank_292_0000,292,0000,UBS CH,UBS Switzerland AG,Aeschenvorstadt 1,Postfach,4002,Basel,061 288 50 50,Switzerland,UBSWCHZH40M
bank_293_0000,293,0000,UBS CH,UBS Switzerland AG,Bahnhofstrasse 47,Postfach,8803,Rüschlikon,044 704 63 63,Switzerland,UBSWCHZH88C
bank_293_0001,293,0001,UBS CH,UBS Switzerland AG,Albisstrasse 6,Postfach,8134,Adliswil 1,044 711 14 14,Switzerland,
bank_294_0000,294,0000,UBS CH,UBS Switzerland AG,Bahnhofplatz 14,Postfach,3930,Visp/Viège,027 948 97 11,Switzerland,UBSWCHZH39G
bank_294_0001,294,0001,UBS CH,UBS Switzerland AG,Haus Metropol / Bahnhofstrasse 21,Postfach,3940,Steg VS,027 933 93 11,Switzerland,
bank_294_0002,294,0002,UBS CH,UBS Switzerland AG,Dorfplatz,Postfach,3925,Grächen,027 955 22 00,Switzerland,
bank_294_0003,294,0003,UBS CH,UBS Switzerland AG,Dorfstrasse 3,Postfach,3954,Leukerbad,027 472 78 00,Switzerland,
bank_294_0004,294,0004,UBS CH,UBS Switzerland AG,Sustenstrasse 21,Postfach,3952,Susten,027 474 96 00,Switzerland,
bank_295_0000,295,0000,UBS CH,UBS Switzerland AG,Bahnhofplatz 4,Postfach,9430,St. Margrethen SG,071 747 88 11,Switzerland,UBSWCHZH94F
bank_296_0000,296,0000,UBS CH,UBS Switzerland AG,Bahnhofstrasse 156,Postfach,8620,Wetzikon ZH 2,044 933 51 11,Switzerland,UBSWCHZH86Q
bank_296_0001,296,0001,UBS CH,UBS Switzerland AG,Seestrasse 27,Postfach,8330,Pfäffikon ZH,044 952 45 45,Switzerland,
bank_297_0000,297,0000,UBS CH,UBS Switzerland AG,Rue de Neuchâtel 1,Case postale,1401,Yverdon-les-Bains,024 424 16 11,Switzerland,UBSWCHZH14A
bank_298_0000,298,0000,UBS CH,UBS Switzerland AG,Bahnhofstrasse 45,Corporate Center,8098,Zürich,044 234 11 11,Switzerland,UBSWCHZH80A
bank_30000_0000,30000,0000,PostFinance,PostFinance AG,Mingerstrasse 20,,3030,Bern,0848 800 007,Switzerland,POFICHBEXXX
bank_30002_0000,30002,0000,ODDO BHF,ODDO BHF (Schweiz) AG,Schulhausstrasse 6,Postfach,8027,Zürich,044 209 75 11,Switzerland,BHFBCHZZXXX
bank_30003_0000,30003,0000,Zürich Lv 83034,Zürich Lebensvers.-Ges. AG Individual Life geb. Vermögen,Austrasse 46,,8045,Zürich,,,ZURICHZFZLT
bank_30004_0000,30004,0000,Zürich Lv 83033,Zürich Lebensvers.-Ges. AG Group Life geb. Vermögen,,Austrasse 46,8045,Zürich,,,ZURICHZFZKT
bank_30005_0000,30005,0000,UBS CH,UBS Switzerland AG,Bahnhofstrasse 45,Postfach,8098,Zürich,044 234 11 11,,UBSWCHZH80A
bank_30006_0000,30006,0000,Zürich Vers.,Zürich Versicherungs.-Ges. AG gebundenes Vermögen,Mythenquai 2,,8022,Zürich,,,ZURICHZFZNT
bank_30020_0000,30020,0000,CMV Le Sentier,Crédit Mutuel de la Vallée SA,Grande Rue 22,Case postale 64,1347,"Sentier, Le",021 845 15 00,,RBABCH22180
bank_30021_0000,30021,0000,CE Cossonay,Caisse d'Epargne de Cossonay société coopérative,Rue du Temple 2,Case postale 40,1304,Cossonay-Ville,021 863 13 13,,RBABCH22182
bank_30022_0000,30022,0000,Sparkasse Sense,Sparkasse Sense,Mariahilfstrasse 4,Postfach,1712,Tafers/Tavel,026 494 11 13,,RBABCH22186
bank_30023_0000,30023,0000,CEC SA,Caisse d'Epargne Courtelary SA,Grand-Rue 45,Case postale 104,2608,Courtelary,032 945 10 50,,RBABCH22240
bank_30024_0000,30024,0000,Valiant Bank,Valiant Bank AG,Bundesplatz 4,Postfach,3001,Bern,031 320 91 11,,VABECH22XXX
bank_30025_0000,30025,0000,Valiant Bank AG,Valiant Bank AG (ex Valiant Privatbank AG),Bundesplatz 4,Postfach,3001,Bern,031 310 61 11,,VBBECH22XXX
bank_30026_0000,30026,0000,Bernerland Bank,Bernerland Bank AG,Kirchgasse 2,Postfach 34,3454,Sumiswald,034 432 37 37,,RBABCH22313
bank_30027_0000,30027,0000,Saanen Bank,SB Saanen Bank AG,Bahnhofstrasse 2,Postfach 7,3792,Saanen,033 748 46 46,,RBABCH22342
bank_30028_0000,30028,0000,SLM,Bank SLM AG,Dorfplatz 5,Postfach 1080,3110,Münsingen,031 700 10 10,,RBABCH22363
bank_30029_0000,30029,0000,S+L Riggisberg,Spar+Leihkasse Riggisberg AG,Grabenstrasse 7,Postfach,3132,Riggisberg,031 808 08 08,,RBABCH22374
bank_30030_0000,30030,0000,Burgerl.EK Bern,Burgerliche Ersparniskasse Bern Genossenschaft,Marktgasse 37,Postfach 6362,3001,Bern,031 312 03 12,,RBABCH22382
bank_30031_0000,30031,0000,EKAffoltern i.E,Ersparniskasse Affoltern i. E. AG,,Postfach,3462,Weier im Emmental,034 435 15 45,,RBABCH22387
bank_30033_0000,30033,0000,SK Oftringen,Clientis Sparkasse Oftringen Genossenschaft,Baslerstrasse 1,Postfach,4665,Oftringen,062 797 25 25,,RBABCH22428
bank_30034_0000,30034,0000,Bank im Thal AG,Clientis Bank im Thal AG,Goldgasse 11,Postfach 527,4710,Balsthal,062 386 26 26,,RBABCH22434
bank_30035_0000,30035,0000,Bank Oberaargau,Bank Oberaargau AG,Stadthausstrasse 1,Postfach,4950,Huttwil,062 959 85 85,,RBABCH22450
bank_30036_0000,30036,0000,Clientis Bank,Clientis Bank Aareland AG,Hauptstrasse 10,Postfach,5024,Küttigen,062 839 80 20,,RBABCH22575
bank_30037_0000,30037,0000,Bank Leerau Gen,Bank Leerau Genossenschaft,Dorfstrasse 476,,5054,Kirchleerau,062 738 77 77,,RBABCH22588
bank_30038_0000,30038,0000,SK Schwyz,Sparkasse Schwyz AG,Herrengasse 23,Postfach 564,6431,Schwyz,041 819 02 50,,RBABCH22633
bank_30040_0000,30040,0000,EB BANK,Clientis EB Entlebucher Bank AG,Hauptstrasse 32,Postfach 267,6170,Schüpfheim,041 208 08 08,,RBABCH22670
bank_30042_0000,30042,0000,GRB Schwanden,GRB Glarner Regionalbank Genossenschaft,Bahnhofstrasse 25,Postfach,8762,Schwanden,055 647 34 50,,RBABCH22807
bank_30043_0000,30043,0000,Sparhafen Bank,Sparhafen Bank AG,Fraumünsterstrasse 21,Postfach,8001,Zürich,044 225 40 50,,BSZHCHZZXXX
bank_30044_0000,30044,0000,Sparcassa 1816,Sparcassa 1816 Genossenschaft,Zugerstrasse 18,Postfach,8820,Wädenswil,044 783 51 11,,RBABCH22814
bank_30045_0000,30045,0000,ZIMMERBERG AG,BANK ZIMMERBERG AG,Dorfplatz 1,Postfach,8810,Horgen 1,044 727 41 41,,RBABCH22824
bank_30046_0000,30046,0000,Regiobank Mdf,Regiobank Männedorf AG,Bahnhofstrasse 14,Postfach 831,8708,Männedorf,044 922 13 00,,RBABCH22828
bank_30047_0000,30047,0000,Lienhardt PB ZH,Lienhardt & Partner Privatbank Zürich AG,Rämistrasse 23,Postfach,8024,Zürich,044 268 61 61,,RBABCH22830
bank_30048_0000,30048,0000,EKSH,Ersparniskasse Schaffhausen AG,Münsterplatz 34,Postfach 372,8201,Schaffhausen,052 632 15 15,,RBABCH22835
bank_30049_0000,30049,0000,Bank Avera,Bank Avera Genossenschaft,Bahnhofstrasse 3,Postfach,8620,Wetzikon ZH,044 933 54 00,,RBABCH22850
bank_30050_0000,30050,0000,BS Bank,BS Bank Schaffhausen AG,Heerengarten 16,Postfach,8215,Hallau,0844 840 850,,RBABCH22858
bank_30051_0000,30051,0000,S + L Thayngen,Spar- und Leihkasse Thayngen AG,Bahnhofstrasse 32,Postfach 200,8240,Thayngen,052 645 00 50,,RBABCH22866
bank_30053_0000,30053,0000,LK Stammheim AG,Leihkasse Stammheim AG,Hauptstrasse 6,Postfach,8477,Oberstammheim,052 744 00 60,,RBABCH22875
bank_30054_0000,30054,0000,ZH Landbank AG,Zürcher Landbank AG,Lindenplatz 3,Postfach 373,8353,Elgg,052 368 58 58,,RBABCH22877
bank_30055_0000,30055,0000,BSU Uster,Bank BSU Genossenschaft,Bankstrasse 21,Postfach,8610,Uster 1,044 777 07 77,,RBABCH22888
bank_30056_0000,30056,0000,acrevis,acrevis Bank AG,Marktplatz 1,Postfach,9004,St. Gallen,058 122 75 55,,ACRGCH22XXX
bank_30057_0000,30057,0000,Alpha RHEINTAL,Alpha RHEINTAL Bank AG,Bahnhofstrasse 2,,9435,Heerbrugg,071 747 95 95,,ARBHCH22XXX
bank_30058_0000,30058,0000,Clientis Bank,Clientis Bank Oberuzwil AG,Wiesentalstrasse 7,Postfach,9242,Oberuzwil,071 955 03 03,,RBABCH22935
bank_30060_0000,30060,0000,CBT,Clientis Bank Toggenburg AG,Harfengrund 2,Postfach,9533,Kirchberg SG,071 932 36 36,,RBABCH22955
bank_30061_0000,30061,0000,Bank Zuzwil,Bank in Zuzwil,Mitteldorfstrasse 48,Postfach,9524,Zuzwil SG,071 944 15 51,,RBABCH22964
bank_30062_0000,30062,0000,Bank Thur,Clientis Bank Thur Genossenschaft,Kappler Strasse 21,Postfach,9642,Ebnat-Kappel,071 992 35 35,,RBABCH22977
bank_30063_0000,30063,0000,Biene Bank,Biene Bank im Rheintal Genossenschaft,Rorschacherstrasse 9,Postfach 36,9450,Altstätten SG,071 757 82 82,,RBABCH22980
bank_30110_0000,30110,0000,Banca Popolare,Banca Popolare di Sondrio (Suisse) SA,,Casella postale 5832,6901,Lugano 1,091 973 36 00,,POSOCH22XXX
bank_30113_0000,30113,0000,CAF,Crédit Agricole next Bank (Suisse) SA,Esplanade de Pont-Rouge 4-6,,1212,Grand-Lancy,022 737 60 00,,AGRICHGXXXX
bank_30114_0000,30114,0000,Cembra,Cembra Money Bank AG,Bändliweg 20,,8048,Zürich,044 439 81 11,,CMBNCHZHXXX
bank_30115_0000,30115,0000,SLWynigen,Spar- und Leihkasse Wynigen AG,,Postfach 180,3472,Wynigen,034 415 77 77,,SLWYCH21XXX
bank_30116_0000,30116,0000,HYPI Lenzburg,Hypothekarbank Lenzburg AG,Bahnhofstrasse 2,Postfach,5600,Lenzburg 1,062 885 11 11,,HYPLCH22XXX
