id,zip_type,city,valid_from,onrp,communitynumber_bfs,country_id/id,sort,lang,additional_digit,post_delivery_through,state_id/id,name
npa_5417 Untersiggenthal,10,Untersiggenthal,1996-08-06,3060,4044,base.ch,1,1,0,8012,l10n_ch_states.state_AG,5417
npa_5420 Ehrendingen,10,Ehrendingen,2005-04-01,3061,4049,base.ch,1,1,0,3061,l10n_ch_states.state_AG,5420
npa_5423 Freienwil,20,Freienwil,2005-05-01,3062,4028,base.ch,1,1,0,3061,l10n_ch_states.state_AG,5423
npa_5425 Schneisingen,10,Schneisingen,2009-05-01,3066,4318,base.ch,1,1,0,3061,l10n_ch_states.state_AG,5425
npa_5426 Lengnau AG,10,Lengnau AG,1992-09-23,3067,4312,base.ch,1,1,0,3061,l10n_ch_states.state_AG,5426
npa_5430 Wettingen,20,Wettingen,1987-10-01,3068,4045,base.ch,1,1,0,7196,l10n_ch_states.state_AG,5430
zip_3069,30,Wettingen 1,1993-09-09,3069,4045,base.ch,0,1,1,3069,l10n_ch_states.state_AG,5430
zip_3070,30,Wettingen 2,1998-10-27,3070,4045,base.ch,0,1,2,3070,l10n_ch_states.state_AG,5430
zip_3071,30,Wettingen 3,1994-05-30,3071,4045,base.ch,0,1,3,3071,l10n_ch_states.state_AG,5430
zip_3072,80,Wettingen Sonderdienste,2009-04-01,3072,4045,base.ch,0,1,0,7196,l10n_ch_states.state_AG,5431
npa_5432 Neuenhof,10,Neuenhof,1986-05-21,3073,4034,base.ch,1,1,0,7196,l10n_ch_states.state_AG,5432
npa_5442 Fislisbach,10,Fislisbach,1986-05-21,3074,4027,base.ch,1,1,0,3074,l10n_ch_states.state_AG,5442
npa_5443 Niederrohrdorf,10,Niederrohrdorf,1986-05-21,3075,4035,base.ch,1,1,0,3075,l10n_ch_states.state_AG,5443
npa_5444 Knten,10,Künten,1996-08-05,3076,4031,base.ch,1,1,0,7188,l10n_ch_states.state_AG,5444
npa_5445 Eggenwil,10,Eggenwil,2009-05-01,3077,4066,base.ch,1,1,0,7188,l10n_ch_states.state_AG,5445
npa_5452 Oberrohrdorf,10,Oberrohrdorf,1986-05-21,3078,4037,base.ch,1,1,0,3078,l10n_ch_states.state_AG,5452
npa_5453 Remetschwil,10,Remetschwil,1999-05-21,3079,4039,base.ch,1,1,0,3078,l10n_ch_states.state_AG,5453
npa_5454 Bellikon,10,Bellikon,2012-01-01,3080,4022,base.ch,1,1,0,3080,l10n_ch_states.state_AG,5454
npa_5502 Hunzenschwil,10,Hunzenschwil,1996-08-06,3081,4200,base.ch,1,1,0,7189,l10n_ch_states.state_AG,5502
npa_5503 Schafisheim,10,Schafisheim,1996-08-06,3082,4207,base.ch,1,1,0,7189,l10n_ch_states.state_AG,5503
npa_5504 Othmarsingen,10,Othmarsingen,1995-12-07,3083,4205,base.ch,1,1,0,3085,l10n_ch_states.state_AG,5504
npa_5505 Brunegg,20,Brunegg,2014-06-01,3084,4193,base.ch,1,1,0,3085,l10n_ch_states.state_AG,5505
npa_5506 Mgenwil,10,Mägenwil,1995-12-07,3085,4032,base.ch,1,1,0,3085,l10n_ch_states.state_AG,5506
npa_5507 Mellingen,10,Mellingen,1994-04-28,3086,4033,base.ch,1,1,0,3085,l10n_ch_states.state_AG,5507
npa_5512 Wohlenschwil,10,Wohlenschwil,2013-04-01,3088,4046,base.ch,1,1,0,3085,l10n_ch_states.state_AG,5512
npa_5522 Tgerig,10,Tägerig,2008-10-01,3089,4077,base.ch,1,1,0,3091,l10n_ch_states.state_AG,5522
npa_5524 Nesselnbach,20,Nesselnbach,1995-12-07,3090,4072,base.ch,1,1,2,3091,l10n_ch_states.state_AG,5524
npa_5524 Niederwil AG,10,Niederwil AG,1995-12-07,3091,4072,base.ch,1,1,0,3091,l10n_ch_states.state_AG,5524
npa_5525 Fischbach-Gslikon,10,Fischbach-Göslikon,2002-02-01,3092,4067,base.ch,1,1,0,3091,l10n_ch_states.state_AG,5525
npa_5600 Lenzburg,20,Lenzburg,1996-08-06,3093,4201,base.ch,1,1,0,7189,l10n_ch_states.state_AG,5600
zip_3094,30,Lenzburg 1,1996-08-06,3094,4201,base.ch,0,1,1,3094,l10n_ch_states.state_AG,5600
zip_3095,30,Lenzburg 2,1996-08-06,3095,4201,base.ch,0,1,2,3095,l10n_ch_states.state_AG,5600
npa_5600 Ammerswil AG,20,Ammerswil AG,2000-04-01,3096,4191,base.ch,1,1,3,7189,l10n_ch_states.state_AG,5600
npa_5603 Staufen,20,Staufen,2009-04-01,3097,4210,base.ch,1,1,0,7189,l10n_ch_states.state_AG,5603
npa_5604 Hendschiken,20,Hendschiken,2014-05-01,3098,4198,base.ch,1,1,0,7189,l10n_ch_states.state_AG,5604
npa_5605 Dottikon,10,Dottikon,1995-12-07,3099,4065,base.ch,1,1,0,8199,l10n_ch_states.state_AG,5605
npa_5606 Dintikon,10,Dintikon,2009-05-01,3101,4194,base.ch,1,1,0,8199,l10n_ch_states.state_AG,5606
npa_5607 Hgglingen,10,Hägglingen,1995-12-07,3102,4068,base.ch,1,1,0,8199,l10n_ch_states.state_AG,5607
npa_5608 Stetten AG,10,Stetten AG,2009-05-01,3103,4041,base.ch,1,1,0,3091,l10n_ch_states.state_AG,5608
npa_5610 Wohlen AG,20,Wohlen AG,1995-12-07,3104,4082,base.ch,1,1,0,7197,l10n_ch_states.state_AG,5610
zip_3105,30,Wohlen AG 1,1996-06-10,3105,4082,base.ch,0,1,1,3105,l10n_ch_states.state_AG,5610
zip_3106,30,Wohlen AG 2,1996-06-10,3106,4082,base.ch,0,1,2,3106,l10n_ch_states.state_AG,5610
npa_5611 Anglikon,20,Anglikon,2005-03-01,3109,4082,base.ch,1,1,0,7197,l10n_ch_states.state_AG,5611
npa_5619 Bttikon AG,20,Büttikon AG,2001-12-01,3110,4064,base.ch,1,1,0,7197,l10n_ch_states.state_AG,5619
npa_5612 Villmergen,10,Villmergen,1995-12-07,3111,4080,base.ch,1,1,0,7197,l10n_ch_states.state_AG,5612
npa_5613 Hilfikon,20,Hilfikon,1999-09-22,3112,4080,base.ch,1,1,0,7197,l10n_ch_states.state_AG,5613
npa_5614 Sarmenstorf,10,Sarmenstorf,1995-12-07,3113,4076,base.ch,1,1,0,3114,l10n_ch_states.state_AG,5614
npa_5615 Fahrwangen,10,Fahrwangen,1996-02-19,3114,4196,base.ch,1,1,0,3114,l10n_ch_states.state_AG,5615
npa_5616 Meisterschwanden,10,Meisterschwanden,1996-02-20,3115,4202,base.ch,1,1,0,3114,l10n_ch_states.state_AG,5616
npa_5617 Tennwil,20,Tennwil,1999-12-09,3116,4202,base.ch,1,1,0,3114,l10n_ch_states.state_AG,5617
npa_5618 Bettwil,20,Bettwil,2009-04-01,3117,4227,base.ch,1,1,0,3114,l10n_ch_states.state_AG,5618
npa_5620 Bremgarten AG,20,Bremgarten AG,1995-12-07,3118,4063,base.ch,1,1,0,7188,l10n_ch_states.state_AG,5620
npa_5621 Zufikon,10,Zufikon,2004-07-01,3119,4083,base.ch,1,1,0,7188,l10n_ch_states.state_AG,5621
zip_3120,80,Bremgarten AG Kaserne,2003-01-01,3120,4063,base.ch,0,1,75,7188,l10n_ch_states.state_AG,5620
npa_5622 Waltenschwil,20,Waltenschwil,2014-04-01,3121,4240,base.ch,1,1,0,7197,l10n_ch_states.state_AG,5622
npa_5623 Boswil,10,Boswil,1995-12-07,3122,4228,base.ch,1,1,0,3122,l10n_ch_states.state_AG,5623
npa_5624 Bnzen,10,Bünzen,2012-01-01,3123,4229,base.ch,1,1,0,3122,l10n_ch_states.state_AG,5624
npa_5625 Kallern,20,Kallern,2002-07-01,3124,4233,base.ch,1,1,0,3122,l10n_ch_states.state_AG,5625
npa_5626 Hermetschwil-Staff,20,Hermetschwil-Staffeln,2009-04-01,3125,4063,base.ch,1,1,0,7188,l10n_ch_states.state_AG,5626
npa_5627 Besenbren,20,Besenbüren,2012-01-01,3126,4226,base.ch,1,1,0,3122,l10n_ch_states.state_AG,5627
npa_5628 Aristau,20,Aristau,2012-02-01,3127,4222,base.ch,1,1,0,7689,l10n_ch_states.state_AG,5628
npa_5630 Muri AG,10,Muri AG,1995-12-07,3128,4236,base.ch,1,1,0,7689,l10n_ch_states.state_AG,5630
npa_5632 Buttwil,10,Buttwil,2002-07-01,3129,4230,base.ch,1,1,0,7689,l10n_ch_states.state_AG,5632
npa_5634 Merenschwand,10,Merenschwand,1995-12-07,3130,4234,base.ch,1,1,0,3130,l10n_ch_states.state_AG,5634
npa_5636 Benzenschwil,20,Benzenschwil,2002-02-01,3132,4234,base.ch,1,1,0,3130,l10n_ch_states.state_AG,5636
npa_5637 Beinwil (Freiamt),20,Beinwil (Freiamt),2014-06-30,3134,4224,base.ch,1,1,0,7689,l10n_ch_states.state_AG,5637
npa_5642 Mhlau,10,Mühlau,1995-12-07,3135,4235,base.ch,0,1,0,3130,l10n_ch_states.state_AG,5642
npa_5643 Sins,10,Sins,1996-03-04,3136,4239,base.ch,1,1,0,3136,l10n_ch_states.state_AG,5643
npa_5644 Auw,10,Auw,2009-08-01,3138,4223,base.ch,1,1,0,3136,l10n_ch_states.state_AG,5644
npa_5645 Aettenschwil,20,Aettenschwil,1999-10-21,3139,4239,base.ch,1,1,0,3136,l10n_ch_states.state_AG,5645
npa_5646 Abtwil AG,20,Abtwil AG,2003-12-01,3140,4221,base.ch,1,1,0,3136,l10n_ch_states.state_AG,5646
npa_5647 Oberrti,10,Oberrüti,2009-08-01,3141,4237,base.ch,1,1,0,3136,l10n_ch_states.state_AG,5647
npa_5643 Alikon,20,Alikon,1996-03-04,3142,4239,base.ch,1,1,2,3136,l10n_ch_states.state_AG,5643
npa_5702 Niederlenz,10,Niederlenz,1996-08-06,3144,4204,base.ch,1,1,0,7189,l10n_ch_states.state_AG,5702
npa_5703 Seon,10,Seon,1995-12-07,3145,4209,base.ch,1,1,0,8200,l10n_ch_states.state_AG,5703
npa_5704 Egliswil,20,Egliswil,2005-07-01,3146,4195,base.ch,1,1,0,8200,l10n_ch_states.state_AG,5704
npa_5705 Hallwil,20,Hallwil,2012-11-01,3147,4197,base.ch,1,1,0,3149,l10n_ch_states.state_AG,5705
npa_5706 Boniswil,20,Boniswil,2013-06-01,3148,4192,base.ch,0,1,0,3149,l10n_ch_states.state_AG,5706
npa_5707 Seengen,10,Seengen,1996-08-05,3149,4208,base.ch,1,1,0,3149,l10n_ch_states.state_AG,5707
npa_5708 Birrwil,20,Birrwil,2002-04-01,3150,4132,base.ch,1,1,0,7687,l10n_ch_states.state_AG,5708
npa_5712 Beinwil am See,10,Beinwil am See,1995-12-07,3151,4131,base.ch,1,1,0,7687,l10n_ch_states.state_AG,5712
npa_5722 Grnichen,10,Gränichen,1995-12-07,3152,4006,base.ch,1,1,0,7688,l10n_ch_states.state_AG,5722
npa_5723 Teufenthal AG,10,Teufenthal AG,1995-12-07,3153,4145,base.ch,1,1,0,8201,l10n_ch_states.state_AG,5723
npa_5724 Drrensch,10,Dürrenäsch,2008-12-01,3154,4134,base.ch,1,1,0,8201,l10n_ch_states.state_AG,5724
npa_5725 Leutwil,20,Leutwil,2009-01-01,3156,4138,base.ch,1,1,0,8201,l10n_ch_states.state_AG,5725
npa_5726 Unterkulm,10,Unterkulm,1995-12-07,3157,4146,base.ch,1,1,0,8201,l10n_ch_states.state_AG,5726
npa_5727 Oberkulm,10,Oberkulm,1995-12-18,3158,4140,base.ch,1,1,0,8201,l10n_ch_states.state_AG,5727
npa_5728 Gontenschwil,10,Gontenschwil,1995-12-07,3159,4135,base.ch,1,1,0,7687,l10n_ch_states.state_AG,5728
npa_5732 Zetzwil,10,Zetzwil,2008-12-01,3160,4147,base.ch,1,1,0,7687,l10n_ch_states.state_AG,5732
npa_5733 Leimbach AG,20,Leimbach AG,2002-08-01,3161,4137,base.ch,1,1,0,7687,l10n_ch_states.state_AG,5733
npa_5734 Reinach AG,10,Reinach AG,1995-12-07,3162,4141,base.ch,1,1,0,7687,l10n_ch_states.state_AG,5734
npa_5735 Pfeffikon LU,20,Pfeffikon LU,2009-04-01,3167,1097,base.ch,1,1,0,7687,l10n_ch_states.state_LU,5735
npa_5736 Burg AG,20,Burg AG,2001-09-06,3168,4133,base.ch,1,1,0,7687,l10n_ch_states.state_AG,5736
npa_5737 Menziken,10,Menziken,1995-12-07,3169,4139,base.ch,1,1,0,7687,l10n_ch_states.state_AG,5737
npa_5742 Klliken,10,Kölliken,1995-12-07,3172,4276,base.ch,1,1,0,3173,l10n_ch_states.state_AG,5742
npa_5745 Safenwil,10,Safenwil,1993-03-10,3173,4283,base.ch,1,1,0,3173,l10n_ch_states.state_AG,5745
npa_5746 Walterswil SO,20,Walterswil SO,2005-11-01,3174,2585,base.ch,1,1,0,3173,l10n_ch_states.state_SO,5746
npa_6000 Luzern,20,Luzern,1988-01-01,3182,1061,base.ch,0,1,0,3202,l10n_ch_states.state_LU,6000
zip_3183,80,Luzern 1 Annahme,2008-01-01,3183,1061,base.ch,0,1,1,3202,l10n_ch_states.state_LU,6000
zip_3185,80,Luzern 4,2013-05-01,3185,1061,base.ch,0,1,4,3202,l10n_ch_states.state_LU,6000
zip_3187,30,Luzern 6,1986-05-21,3187,1061,base.ch,0,1,6,3187,l10n_ch_states.state_LU,6000
zip_3188,30,Luzern 7,1986-05-21,3188,1061,base.ch,0,1,7,3188,l10n_ch_states.state_LU,6000
zip_3191,80,Luzern 10,2004-01-01,3191,1061,base.ch,0,1,10,3191,l10n_ch_states.state_LU,6000
zip_3192,80,Luzern 11,2006-03-01,3192,1061,base.ch,0,1,11,3192,l10n_ch_states.state_LU,6000
zip_3195,30,Luzern 14,1995-06-22,3195,1061,base.ch,0,1,14,3195,l10n_ch_states.state_LU,6000
zip_3196,30,Luzern 15,1986-05-21,3196,1061,base.ch,0,1,15,3196,l10n_ch_states.state_LU,6000
zip_3197,40,Luzern 16,2008-03-01,3197,1061,base.ch,0,1,16,3202,l10n_ch_states.state_LU,6000
zip_3202,80,Luzern Zustellung,1998-03-18,3202,1061,base.ch,0,1,60,3202,l10n_ch_states.state_LU,6000
zip_3215,30,Luzern,1987-10-01,3215,1061,base.ch,0,1,2,3215,l10n_ch_states.state_LU,6002
npa_6003 Luzern,20,Luzern,1987-10-01,3217,1061,base.ch,1,1,0,3202,l10n_ch_states.state_LU,6003
npa_6004 Luzern,20,Luzern,1987-10-01,3218,1061,base.ch,1,1,0,3202,l10n_ch_states.state_LU,6004
npa_6005 Luzern,20,Luzern,1987-10-01,3219,1061,base.ch,1,1,0,3202,l10n_ch_states.state_LU,6005
npa_6006 Luzern,20,Luzern,1987-10-01,3220,1061,base.ch,1,1,0,3202,l10n_ch_states.state_LU,6006
npa_6010 Kriens,20,Kriens,2000-09-11,3221,1059,base.ch,1,1,0,7209,l10n_ch_states.state_LU,6010
npa_6012 Obernau,20,Obernau,2014-03-01,3222,1059,base.ch,1,1,0,7209,l10n_ch_states.state_LU,6012
npa_6013 Eigenthal,20,Eigenthal,2009-03-01,3223,1066,base.ch,1,1,0,7211,l10n_ch_states.state_LU,6013
npa_6014 Luzern,10,Luzern,1986-05-21,3224,1061,base.ch,1,1,0,7212,l10n_ch_states.state_LU,6014
npa_6015 Luzern,10,Luzern,2000-07-01,3225,1061,base.ch,1,1,0,7212,l10n_ch_states.state_LU,6015
npa_6016 Hellbhl,10,Hellbühl,1986-05-21,3226,1093,base.ch,1,1,0,8300,l10n_ch_states.state_LU,6016
npa_6017 Ruswil,10,Ruswil,1986-05-21,3227,1098,base.ch,1,1,0,8300,l10n_ch_states.state_LU,6017
npa_6019 Sigigen,20,Sigigen,1999-05-05,3228,1098,base.ch,1,1,0,8300,l10n_ch_states.state_LU,6019
npa_6018 Buttisholz,10,Buttisholz,1995-12-07,3229,1083,base.ch,1,1,0,3235,l10n_ch_states.state_LU,6018
npa_6020 Emmenbrcke,20,Emmenbrücke,1988-01-01,3230,1024,base.ch,1,1,0,7204,l10n_ch_states.state_LU,6020
zip_3231,80,Emmenbrücke 1,2008-01-01,3231,1024,base.ch,0,1,1,7204,l10n_ch_states.state_LU,6020
zip_3232,30,Emmenbrücke 2,1995-02-25,3232,1024,base.ch,0,1,2,3232,l10n_ch_states.state_LU,6020
zip_3233,30,Emmenbrücke 3,1995-02-27,3233,1024,base.ch,0,1,3,3233,l10n_ch_states.state_LU,6020
npa_6022 Grosswangen,10,Grosswangen,1995-12-07,3235,1086,base.ch,1,1,0,3235,l10n_ch_states.state_LU,6022
npa_6023 Rothenburg,10,Rothenburg,1986-05-21,3236,1040,base.ch,1,1,0,8202,l10n_ch_states.state_LU,6023
npa_6024 Hildisrieden,10,Hildisrieden,2011-01-01,3238,1088,base.ch,1,1,0,7690,l10n_ch_states.state_LU,6024
npa_6025 Neudorf,10,Neudorf,1995-12-07,3239,1081,base.ch,0,1,0,3353,l10n_ch_states.state_LU,6025
npa_6026 Rain,10,Rain,1986-05-21,3240,1037,base.ch,1,1,0,3385,l10n_ch_states.state_LU,6026
npa_6027 Rmerswil LU,10,Römerswil LU,2009-08-01,3241,1039,base.ch,1,1,0,7690,l10n_ch_states.state_LU,6027
npa_6028 Herlisberg,20,Herlisberg,2000-07-01,3242,1039,base.ch,0,1,0,7690,l10n_ch_states.state_LU,6028
npa_6030 Ebikon,20,Ebikon,2009-04-01,3243,1054,base.ch,1,1,0,7202,l10n_ch_states.state_LU,6030
npa_6032 Emmen,20,Emmen,2013-09-01,3244,1024,base.ch,1,1,0,7204,l10n_ch_states.state_LU,6032
npa_6033 Buchrain,10,Buchrain,1986-05-21,3245,1052,base.ch,1,1,0,7202,l10n_ch_states.state_LU,6033
npa_6034 Inwil,10,Inwil,1986-05-21,3246,1033,base.ch,1,1,0,3246,l10n_ch_states.state_LU,6034
npa_6035 Perlen,20,Perlen,2009-04-01,3247,1052,base.ch,0,1,0,8203,l10n_ch_states.state_LU,6035
npa_6036 Dierikon,10,Dierikon,2008-06-01,3248,1053,base.ch,1,1,0,8203,l10n_ch_states.state_LU,6036
npa_6037 Root,10,Root,1996-08-05,3249,1065,base.ch,1,1,0,8203,l10n_ch_states.state_LU,6037
npa_6038 Gisikon,20,Gisikon,2009-04-01,3251,1055,base.ch,1,1,0,8203,l10n_ch_states.state_LU,6038
npa_6042 Dietwil,20,Dietwil,2003-12-01,3253,4231,base.ch,1,1,0,8203,l10n_ch_states.state_AG,6042
npa_6043 Adligenswil,10,Adligenswil,1986-05-21,3254,1051,base.ch,1,1,0,8204,l10n_ch_states.state_LU,6043
npa_6044 Udligenswil,10,Udligenswil,1996-08-05,3255,1067,base.ch,1,1,0,8204,l10n_ch_states.state_LU,6044
npa_6045 Meggen,10,Meggen,1986-05-21,3256,1063,base.ch,1,1,0,8205,l10n_ch_states.state_LU,6045
npa_6047 Kastanienbaum,10,Kastanienbaum,2009-07-01,3257,1058,base.ch,1,1,0,7209,l10n_ch_states.state_LU,6047
npa_6048 Horw,10,Horw,1996-04-10,3258,1058,base.ch,1,1,0,7209,l10n_ch_states.state_LU,6048
npa_6052 Hergiswil NW,10,Hergiswil NW,1996-08-05,3259,1507,base.ch,1,1,0,7207,l10n_ch_states.state_NW,6052
npa_6053 Alpnachstad,20,Alpnachstad,2001-11-01,3260,1401,base.ch,1,1,0,8206,l10n_ch_states.state_OW,6053
npa_6055 Alpnach Dorf,10,Alpnach Dorf,1986-05-21,3261,1401,base.ch,1,1,0,8206,l10n_ch_states.state_OW,6055
npa_6056 Kgiswil,10,Kägiswil,2008-06-01,3262,1407,base.ch,1,1,0,8206,l10n_ch_states.state_OW,6056
npa_6060 Sarnen,20,Sarnen,1995-03-14,3263,1407,base.ch,1,1,0,7694,l10n_ch_states.state_OW,6060
npa_6060 Ramersberg,20,Ramersberg,1995-04-27,3265,1407,base.ch,1,1,2,7694,l10n_ch_states.state_OW,6060
npa_6068 Melchsee-Frutt,20,Melchsee-Frutt,2009-04-01,3266,1404,base.ch,0,1,0,7694,l10n_ch_states.state_OW,6068
npa_6062 Wilen (Sarnen),10,Wilen (Sarnen),1995-04-11,3267,1407,base.ch,1,1,0,7694,l10n_ch_states.state_OW,6062
npa_6063 Stalden (Sarnen),10,Stalden (Sarnen),1986-05-21,3268,1407,base.ch,0,1,0,7694,l10n_ch_states.state_OW,6063
npa_6064 Kerns,10,Kerns,1998-04-15,3269,1404,base.ch,1,1,0,7694,l10n_ch_states.state_OW,6064
npa_6066 St Niklausen OW,20,St. Niklausen OW,2004-06-01,3270,1404,base.ch,1,1,0,7694,l10n_ch_states.state_OW,6066
npa_6067 Melchtal,20,Melchtal,2014-01-01,3271,1404,base.ch,0,1,0,7694,l10n_ch_states.state_OW,6067
npa_6072 Sachseln,10,Sachseln,1986-05-21,3272,1406,base.ch,1,1,0,3272,l10n_ch_states.state_OW,6072
npa_6073 Fleli-Ranft,20,Flüeli-Ranft,2002-04-01,3273,1406,base.ch,1,1,0,3272,l10n_ch_states.state_OW,6073
npa_6074 Giswil,10,Giswil,1986-05-21,3274,1403,base.ch,1,1,0,3274,l10n_ch_states.state_OW,6074
npa_6078 Brglen OW,20,Bürglen OW,1994-12-05,3278,1405,base.ch,1,1,2,3279,l10n_ch_states.state_OW,6078
npa_6078 Lungern,10,Lungern,1992-01-28,3279,1405,base.ch,1,1,0,3279,l10n_ch_states.state_OW,6078
npa_3860 Brnig,20,Brünig,2013-04-01,3280,785,base.ch,1,1,4,7677,l10n_ch_states.state_BE,3860
npa_6083 Hasliberg Hohfluh,10,Hasliberg Hohfluh,1996-09-04,3281,783,base.ch,0,1,0,3283,l10n_ch_states.state_BE,6083
npa_6084 Hasliberg Wasserw,10,Hasliberg Wasserwendi,2003-03-01,3282,783,base.ch,0,1,0,3283,l10n_ch_states.state_BE,6084
npa_6085 Hasliberg Goldern,10,Hasliberg Goldern,1996-09-04,3283,783,base.ch,0,1,0,3283,l10n_ch_states.state_BE,6085
npa_6086 Hasliberg Reuti,10,Hasliberg Reuti,2003-03-01,3284,783,base.ch,0,1,0,3283,l10n_ch_states.state_BE,6086
npa_6010 Pilatus Kulm,20,Pilatus Kulm,1991-08-30,3285,1401,base.ch,0,1,2,7209,l10n_ch_states.state_OW,6010
npa_6102 Malters,10,Malters,1999-12-09,3286,1062,base.ch,1,1,0,7211,l10n_ch_states.state_LU,6102
npa_6103 Schwarzenberg LU,10,Schwarzenberg LU,2009-03-01,3288,1066,base.ch,1,1,0,7211,l10n_ch_states.state_LU,6103
npa_6105 Schachen LU,20,Schachen LU,2004-10-01,3289,1009,base.ch,1,1,0,7211,l10n_ch_states.state_LU,6105
npa_6106 Werthenstein,20,Werthenstein,2005-05-01,3290,1009,base.ch,1,1,0,7691,l10n_ch_states.state_LU,6106
npa_6110 Wolhusen,10,Wolhusen,1986-05-21,3291,1107,base.ch,1,1,0,7691,l10n_ch_states.state_LU,6110
npa_6114 Steinhuserberg,20,Steinhuserberg,1998-08-18,3293,1107,base.ch,1,1,0,7691,l10n_ch_states.state_LU,6114
zip_3294,20,Fontannen b. Wolhusen,1991-08-19,3294,1107,base.ch,1,1,2,7691,l10n_ch_states.state_LU,6110
npa_6112 Doppleschwand,10,Doppleschwand,2008-06-01,3295,1001,base.ch,1,1,0,8301,l10n_ch_states.state_LU,6112
npa_6113 Romoos,20,Romoos,2008-12-01,3296,1007,base.ch,1,1,0,8301,l10n_ch_states.state_LU,6113
npa_6122 Menznau,10,Menznau,1993-02-22,3297,1136,base.ch,1,1,0,7691,l10n_ch_states.state_LU,6122
npa_6123 Geiss,20,Geiss,2002-10-01,3298,1136,base.ch,1,1,0,7691,l10n_ch_states.state_LU,6123
npa_6125 Menzberg,10,Menzberg,1994-02-17,3300,1136,base.ch,0,1,0,7691,l10n_ch_states.state_LU,6125
npa_6126 Daiwil,20,Daiwil,2000-04-01,3301,1151,base.ch,1,1,0,7218,l10n_ch_states.state_LU,6126
npa_6130 Willisau,10,Willisau,1995-12-07,3302,1151,base.ch,1,1,0,7218,l10n_ch_states.state_LU,6130
npa_6132 Rohrmatt,20,Rohrmatt,2005-03-01,3304,1151,base.ch,1,1,0,7218,l10n_ch_states.state_LU,6132
zip_3306,10,Hergiswil b. Willisau,1995-12-07,3306,1132,base.ch,1,1,0,7218,l10n_ch_states.state_LU,6133
npa_6142 Gettnau,10,Gettnau,1995-12-07,3308,1130,base.ch,0,1,0,7218,l10n_ch_states.state_LU,6142
npa_6143 Ohmstal,20,Ohmstal,2002-04-01,3309,1143,base.ch,1,1,0,3372,l10n_ch_states.state_LU,6143
npa_6144 Zell LU,10,Zell LU,1995-12-07,3310,1150,base.ch,1,1,0,3310,l10n_ch_states.state_LU,6144
npa_6145 Fischbach LU,20,Fischbach LU,2000-09-22,3311,1129,base.ch,1,1,0,3310,l10n_ch_states.state_LU,6145
npa_6146 Grossdietwil,20,Grossdietwil,2013-10-01,3312,1131,base.ch,1,1,0,3310,l10n_ch_states.state_LU,6146
npa_6147 Altbron,10,Altbüron,1996-09-12,3313,1122,base.ch,0,1,0,3310,l10n_ch_states.state_LU,6147
npa_6152 Hswil,20,Hüswil,2004-06-01,3314,1150,base.ch,1,1,0,3310,l10n_ch_states.state_LU,6152
npa_6153 Ufhusen,10,Ufhusen,2002-04-01,3315,1145,base.ch,1,1,0,3310,l10n_ch_states.state_LU,6153
npa_6154 Hofstatt,20,Hofstatt,2002-06-01,3316,1135,base.ch,1,1,0,3310,l10n_ch_states.state_LU,6154
npa_6156 Luthern,20,Luthern,2014-07-01,3317,1135,base.ch,1,1,0,3310,l10n_ch_states.state_LU,6156
zip_3319,40,Entlebuch Businesszentrum,1996-12-30,3319,1002,base.ch,0,1,0,8301,l10n_ch_states.state_LU,6160
npa_6162 Entlebuch,10,Entlebuch,1996-12-16,3320,1002,base.ch,1,1,0,8301,l10n_ch_states.state_LU,6162
npa_6163 Ebnet,20,Ebnet,2003-01-01,3321,1002,base.ch,1,1,0,8301,l10n_ch_states.state_LU,6163
npa_6162 Rengg,20,Rengg,1994-09-01,3322,1002,base.ch,1,1,2,8301,l10n_ch_states.state_LU,6162
zip_3323,20,Finsterwald b. Entlebuch,1995-04-04,3323,1002,base.ch,1,1,3,8301,l10n_ch_states.state_LU,6162
npa_6166 Hasle LU,10,Hasle LU,2003-11-01,3324,1005,base.ch,1,1,0,8301,l10n_ch_states.state_LU,6166
npa_6167 Bramboden,20,Bramboden,2003-11-01,3326,1007,base.ch,1,1,0,8301,l10n_ch_states.state_LU,6167
npa_6170 Schpfheim,10,Schüpfheim,1993-01-01,3328,1008,base.ch,1,1,0,8302,l10n_ch_states.state_LU,6170
npa_6173 Flhli LU,10,Flühli LU,1994-07-26,3331,1004,base.ch,1,1,0,8302,l10n_ch_states.state_LU,6173
npa_6174 Srenberg,10,Sörenberg,1986-05-21,3333,1004,base.ch,0,1,0,8302,l10n_ch_states.state_LU,6174
npa_6182 Escholzmatt,10,Escholzmatt,1988-12-01,3334,1010,base.ch,1,1,0,8303,l10n_ch_states.state_LU,6182
npa_6192 Wiggen,20,Wiggen,2002-07-01,3337,1010,base.ch,1,1,0,8303,l10n_ch_states.state_LU,6192
npa_6196 Marbach LU,10,Marbach LU,2004-03-01,3338,1010,base.ch,1,1,0,8303,l10n_ch_states.state_LU,6196
npa_6197 Schangnau,10,Schangnau,1996-09-04,3340,906,base.ch,1,1,0,8303,l10n_ch_states.state_BE,6197
npa_6203 Sempach Station,10,Sempach Station,1996-06-18,3342,1093,base.ch,1,1,0,3342,l10n_ch_states.state_LU,6203
npa_6204 Sempach,20,Sempach,2009-04-01,3343,1102,base.ch,1,1,0,3342,l10n_ch_states.state_LU,6204
npa_6205 Eich,10,Eich,2008-06-01,3344,1084,base.ch,1,1,0,3342,l10n_ch_states.state_LU,6205
