id,zip_type,city_id/id,valid_from,onrp,communitynumber_bfs,sort,lang,additional_digit,post_delivery_through,name
zip_7247,80,ch_city_meilen_zustellung,2003-10-01,7247,156,0,1,60,7247,8706
zip_7248,80,ch_city_renens_vd_1_distribution,2003-10-01,7248,5591,0,2,60,7248,1020
zip_7249,80,ch_city_sierre_distribution,2003-08-01,7249,6248,0,2,60,7249,3960
zip_7253,80,ch_city_pfaffikon_zh_zustellung,2003-02-01,7253,177,0,1,60,7253,8330
zip_7255,80,ch_city_regensdorf_1_zustellung,2003-10-01,7255,96,0,1,60,7255,8105
zip_7256,80,ch_city_visp_zustellung,2003-10-01,7256,6297,0,1,60,7256,3930
zip_7257,80,ch_city_crans_montana_1_dist,2003-06-01,7257,6244,0,2,60,7257,3963
zip_7260,80,ch_city_belp_zustellung,2003-04-01,7260,861,0,1,60,7260,3123
zip_7263,80,ch_city_romanshorn_zustellung,2003-03-01,7263,4436,0,1,60,7263,8590
zip_7266,80,ch_city_ruti_zh_zustellung,2003-09-01,7266,118,0,1,60,7266,8630
zip_7267,80,ch_city_schlieren_zustellung,2003-10-01,7267,247,0,1,60,7267,8952
zip_7269,80,ch_city_frutigen_zustellung,2003-07-01,7269,563,0,1,60,7269,3714
zip_7270,80,ch_city_stafa_zustellung,2003-04-01,7270,158,0,1,60,7270,8712
zip_7271,80,ch_city_thalwil_zustellung,2003-03-01,7271,141,0,1,60,7271,8800
zip_7272,80,ch_city_gumligen_zustellung,2003-11-01,7272,356,0,1,60,7272,3073
zip_7276,80,ch_city_herzogenbuchsee_zustellung,2003-07-17,7276,979,0,1,60,7276,3360
zip_7277,80,ch_city_wadenswil_zustellung,2003-07-01,7277,142,0,1,60,7277,8820
zip_7278,80,ch_city_wald_zh_zustellung,2003-09-01,7278,120,0,1,60,7278,8636
zip_7279,80,ch_city_huttwil_zustellung,2003-07-01,7279,954,0,1,60,7279,4950
zip_7280,80,ch_city_wallisellen_zustellung,2003-10-01,7280,69,0,1,60,7280,8304
zip_7281,80,ch_city_interlaken_zustellung,2003-09-01,7281,581,0,1,60,7281,3800
zip_7282,80,ch_city_weinfelden_zustellung,2003-07-01,7282,4946,0,1,60,7282,8570
zip_7286,80,ch_city_jegenstorf_zustellung,2003-07-01,7286,540,0,1,60,7286,3303
zip_7287,80,ch_city_zumikon_zustellung,2003-10-01,7287,160,0,1,60,7287,8126
zip_7289,80,ch_city_winterthur_5_zustellung,2003-11-01,7289,230,0,1,60,7289,8405
zip_7290,80,ch_city_winterthur_6_zustellung,2003-11-01,7290,230,0,1,60,7290,8406
zip_7291,80,ch_city_kirchberg_be_zustellung,2003-09-01,7291,412,0,1,60,7291,3422
zip_7292,80,ch_city_winterthur_8_zustellung,2003-11-01,7292,230,0,1,60,7292,8408
zip_7294,80,ch_city_zurich_37_zustellung,2003-11-01,7294,261,0,1,60,7294,8037
zip_7296,80,ch_city_langenthal_1_zustellung,2003-03-01,7296,329,0,1,60,7296,4900
zip_7303,80,ch_city_zurich_50_zustellung,1999-04-15,7303,261,0,1,60,7303,8050
zip_7309,80,ch_city_appenzell_zustellung,2003-07-01,7309,3101,0,1,60,7309,9050
zip_7310,80,ch_city_herisau_1_zustellung,2003-09-01,7310,3001,0,1,60,7310,9100
zip_7318,80,ch_city_mendrisio_distribuzione,2003-10-01,7318,5254,0,3,60,7318,6850
zip_7321,80,ch_city_munchenbuchsee_zustellung,2003-05-01,7321,546,0,1,60,7321,3053
zip_7322,80,ch_city_munsingen_zustellung,2003-04-01,7322,616,0,1,60,7322,3110
zip_7328,80,ch_city_urtenen_schonbuhl_zust,2003-10-01,7328,551,0,1,60,7328,3322
zip_7329,80,ch_city_spiez_zustellung,2003-05-01,7329,768,0,1,60,7329,3700
zip_7330,80,ch_city_steffisburg_1_zustellung,2003-09-01,7330,939,0,1,60,7330,3612
zip_7333,80,ch_city_worb_zustellung,2003-04-01,7333,627,0,1,60,7333,3076
zip_7334,80,ch_city_zollikofen_zustellung,2003-04-01,7334,361,0,1,60,7334,3052
zip_7336,80,ch_city_hinwil_zustellung,2003-03-01,7336,117,0,1,60,7336,8340
zip_7337,80,ch_city_grand_lancy_1_distribution,2003-10-01,7337,6628,0,2,60,7337,1212
zip_7338,80,ch_city_kloten_zustellung,2003-07-01,7338,62,0,1,60,7338,8302
zip_7341,80,ch_city_gossau_sg_1_zustellung,2003-07-01,7341,3443,0,1,60,7341,9200
zip_7346,80,ch_city_le_locle_distribution,2003-10-01,7346,6436,0,2,60,7346,2400
zip_7347,80,ch_city_moutier_1_distribution,2003-04-01,7347,700,0,2,60,7347,2740
zip_7351,80,ch_city_allschwil_zustellung,2003-10-01,7351,2762,0,1,60,7351,4123
zip_7352,80,ch_city_arlesheim_zustellung,2003-05-01,7352,2763,0,1,60,7352,4144
zip_7353,80,ch_city_balsthal_zustellung,2003-09-01,7353,2422,0,1,60,7353,4710
zip_7355,80,ch_city_binningen_1_zustellung,2003-05-01,7355,2765,0,1,60,7355,4102
zip_7356,80,ch_city_birsfelden_zustellung,2003-05-01,7356,2766,0,1,60,7356,4127
zip_7358,80,ch_city_fullinsdorf_zustellung,2003-10-01,7358,2825,0,1,60,7358,4414
zip_7359,80,ch_city_gerlafingen_zustellung,2003-03-01,7359,2519,0,1,60,7359,4563
zip_7369,80,ch_city_brugg_ag_1_zustellung,2004-12-01,7369,4095,0,1,60,7369,5200
zip_7371,30,ch_city_signy_centre,2004-06-01,7371,5728,0,2,0,7371,1274
npa_9476 Fontnas,20,ch_city_fontnas,1998-09-22,7374,3276,1,1,2,5386,9476
zip_7375,80,ch_city_luzern_31,1997-12-15,7375,1061,0,1,31,7375,6000
zip_7376,40,ch_city_luzern_30_aal,2007-07-01,7376,1061,0,1,30,3215,6000
zip_7377,80,ch_city_geneve_5_depot,2005-07-01,7377,6623,0,2,90,6516,1211
npa_5018 Erlinsbach,10,ch_city_erlinsbach,1998-08-17,7378,4005,1,1,0,2917,5018
zip_7386,80,ch_city_delemont_dist_ba,1999-06-30,7386,6711,0,2,70,7386,2800
zip_7394,80,ch_city_daillens_dist_ba,1998-11-23,7394,5480,0,2,70,7394,1310
zip_7395,80,ch_city_daillens_centre_colis,1998-10-30,7395,5480,0,2,0,8227,1310
zip_7402,80,ch_city_payerne_distribution,2003-07-01,7402,5822,0,2,60,726,1530
zip_7403,80,ch_city_bulle_1_distribution,2003-07-01,7403,2125,0,2,60,7403,1630
zip_7404,80,ch_city_langnau_i_e_zustellung,2003-07-01,7404,902,0,1,60,7404,3550
zip_7405,80,ch_city_altdorf_ur_2_zustellung,2002-05-01,7405,1201,0,1,60,7405,6460
zip_7406,80,ch_city_davos_zustellung,2003-10-01,7406,3851,0,1,60,7406,7270
zip_7418,40,ch_city_bern_94_ubs,1998-08-06,7418,351,0,1,94,1710,3000
zip_7419,40,ch_city_zurich,2008-05-01,7419,261,0,1,0,4393,8098
npa_1274 Signy,20,ch_city_signy,1998-12-16,7420,5728,0,2,1,484,1274
zip_7423,30,ch_city_zurich,1998-06-23,7423,261,0,1,0,7423,8066
zip_7429,80,ch_city_burgdorf_dist_fil,1999-01-14,7429,404,0,1,70,7429,3400
zip_7431,80,ch_city_harkingen_paketzentrum,1998-10-30,7431,2402,0,1,0,2804,4620
zip_7432,80,ch_city_harkingen_dist_ba,1998-11-23,7432,2402,0,1,70,7432,4620
zip_7433,80,ch_city_bulach_dist_ba,1998-11-23,7433,53,0,1,0,7433,8183
zip_7434,80,ch_city_effretikon_dist_ba,1998-12-22,7434,174,0,1,0,7434,8325
zip_7435,80,ch_city_frauenfeld_paketzentrum,1998-10-30,7435,4566,0,1,0,4808,8520
zip_7436,80,ch_city_frauenfeld_dist_ba,1998-11-23,7436,4566,0,1,70,7436,8520
zip_7437,80,ch_city_hinwil_dist_ba,1998-11-23,7437,117,0,1,0,7437,8343
zip_7439,80,ch_city_berneck_dist_ba,1998-11-23,7439,3233,0,1,70,7439,9442
npa_8564 Hefenhausen,10,ch_city_hefenhausen,1998-10-30,7442,4701,0,1,0,7442,8564
npa_8564 Wagerswil,20,ch_city_wagerswil,1998-08-17,7443,4951,0,1,6,7442,8564
npa_8586 Buch b Kmmertshs,20,ch_city_buch_b_kummertshausen,2002-01-01,7444,4901,1,1,10,7223,8586
npa_9565 Oberbussnang,20,ch_city_oberbussnang,2009-05-01,7445,4921,1,1,2,7282,9565
npa_2950 Courtemautruy,20,ch_city_courtemautruy,1999-11-22,7446,6784,1,2,2,1601,2950
npa_1347 Le Solliat,20,ch_city_le_solliat,1999-02-22,7447,5872,1,2,1,8219,1347
npa_1148 Villars-Bozon,20,ch_city_villars_bozon,1998-10-27,7449,5486,0,2,3,290,1148
npa_1304 Allens,20,ch_city_allens,1998-10-27,7450,5477,1,2,3,8227,1304
zip_7458,80,ch_city_buchs_sg_dist_fil,1999-04-06,7458,3271,0,1,70,7718,9470
zip_7459,80,ch_city_niederurnen_dist_fil,1999-04-06,7459,1630,0,1,70,7459,8867
zip_7465,80,ch_city_landquart_dist_ba,2006-04-01,7465,3955,0,1,70,7465,7302
zip_7474,80,ch_city_sierre_dist_fil,1999-06-30,7474,6248,0,2,70,7474,3960
zip_7482,80,ch_city_bulle_dist_fil,1999-04-06,7482,2125,0,2,70,7482,1630
zip_7484,80,ch_city_gland_dist_fil,1999-04-06,7484,5721,0,2,70,7484,1196
npa_5624 Waldhusern AG,20,ch_city_waldhausern_ag,2012-01-01,7485,4229,1,1,2,3122,5624
zip_7486,40,ch_city_zurich,1998-12-04,7486,261,0,1,0,4393,8087
zip_7487,40,ch_city_bern_65_sbb,2008-05-01,7487,351,0,1,65,9004,3000
zip_7496,80,ch_city_epalinges_distribution,2003-04-01,7496,5586,0,2,60,7496,1066
zip_7497,80,ch_city_cheseaux_laus_distribution,2003-06-01,7497,5582,0,2,60,7497,1033
npa_3960 Niouc,20,ch_city_niouc,2002-08-01,7498,6252,1,2,4,7249,3960
zip_7500,80,ch_city_liestal_dist_fil,1999-04-06,7500,2829,0,1,70,7500,4410
npa_1912 Produit (Leytron),20,ch_city_produit_leytron,1999-02-08,7528,6135,0,2,2,1158,1912
npa_1912 Montagnon (Leytron,20,ch_city_montagnon_leytron,1999-02-08,7529,6135,0,2,3,1158,1912
npa_1912 Dugny (Leytron),20,ch_city_dugny_leytron,1999-02-08,7530,6135,0,2,4,1158,1912
npa_1914 Auddes-sur-Riddes,20,ch_city_auddes_sur_riddes,1999-02-08,7531,6139,0,2,2,1155,1914
npa_1932 Les Valettes,20,ch_city_les_valettes_bovernier,1999-02-08,7532,6131,0,2,2,5637,1932
npa_1933 Vens(Sembrancher),20,ch_city_vens_sembrancher,1999-02-08,7533,6036,0,2,2,1198,1933
npa_1933 Chamoille,20,ch_city_chamoille_sembrancher,1999-02-08,7534,6035,0,2,3,1198,1933
npa_1933 La Garde,20,ch_city_la_garde_sembrancher,1999-02-08,7535,6035,0,2,4,1198,1933
npa_1941 Cries (Vollges),20,ch_city_cries_volleges,1999-02-08,7540,6036,0,2,2,8355,1941
npa_1945 Fontaine Dessus,20,ch_city_fontaine_dessus_liddes,1999-02-08,7541,6033,0,2,2,1198,1945
npa_1945 Fontaine Dessous,20,ch_city_fontaine_dessous_liddes,1999-02-08,7542,6033,0,2,3,1198,1945
npa_1945 Dranse (Liddes),20,ch_city_dranse_liddes,1999-02-08,7543,6033,0,2,4,1198,1945
npa_1945 Chandonne (Liddes),20,ch_city_chandonne_liddes,1999-02-08,7544,6033,0,2,5,1198,1945
npa_1945 Rive Haute(Liddes),20,ch_city_rive_haute_liddes,1999-02-08,7545,6033,0,2,6,1198,1945
npa_1945 Fornex(Liddes),20,ch_city_fornex_liddes,1999-02-08,7546,6033,0,2,7,1198,1945
npa_1945 Les Moulins VS,20,ch_city_les_moulins_vs_liddes,1999-02-08,7547,6033,0,2,8,1198,1945
npa_1945 Vichres (Liddes),20,ch_city_vicheres_liddes,1999-02-08,7548,6033,0,2,9,1198,1945
npa_1945 Palasuit (Liddes),20,ch_city_palasuit_liddes,1999-02-08,7549,6033,0,2,10,1198,1945
npa_1945 Chez Petit(Liddes),20,ch_city_chez_petit_liddes,1999-02-08,7550,6033,0,2,11,1198,1945
npa_1945 Petit Vichres,20,ch_city_petit_vicheres_liddes,1999-02-08,7551,6033,0,2,12,1198,1945
npa_1947 Champsec,20,ch_city_champsec,2007-12-01,7555,6031,1,2,5,8355,1947
npa_1955 Les Vrines,20,ch_city_les_verines_chamoson,1999-02-09,7559,6022,1,2,2,8021,1955
npa_1955 Nmiaz (Chamoson),20,ch_city_nemiaz_chamoson,1999-02-09,7560,6022,1,2,3,8021,1955
npa_1955 Grugnay (Chamoson),20,ch_city_grugnay_chamoson,1999-02-09,7561,6022,1,2,4,8021,1955
npa_1965 Roumaz (Savise),20,ch_city_roumaz_saviese,1999-02-09,7562,6265,1,2,2,8040,1965
npa_1965 Granois (Savise),20,ch_city_granois_saviese,1999-02-09,7563,6265,1,2,3,8040,1965
npa_1965 St-Germain,20,ch_city_st_germain_saviese,1999-02-09,7564,6265,1,2,4,8040,1965
npa_1965 Ormne (Savise),20,ch_city_ormone_saviese,1999-02-09,7565,6265,1,2,5,8040,1965
npa_1965 Mayens-de-la-Zour,20,ch_city_mayens_de_la_zour_saviese,1999-02-09,7566,6265,1,2,6,8040,1965
npa_1966 Fortunau (Ayent),20,ch_city_fortunau_ayent,1999-02-09,7567,6082,1,2,2,1247,1966
npa_1966 Luc (Ayent),20,ch_city_luc_ayent,1999-02-09,7568,6082,1,2,3,1247,1966
npa_1966 St-Romain (Ayent),20,ch_city_st_romain_ayent,1999-02-09,7569,6082,1,2,4,1247,1966
npa_1966 Saxonne (Ayent),20,ch_city_saxonne_ayent,1999-02-09,7570,6082,1,2,5,1247,1966
npa_1966 Villa (Ayent),20,ch_city_villa_ayent,1999-02-09,7571,6082,1,2,6,1247,1966
npa_1966 La Place (Ayent),20,ch_city_la_place_ayent,1999-02-09,7572,6082,1,2,7,1247,1966
npa_1966 Botyre (Ayent),20,ch_city_botyre_ayent,1999-02-09,7573,6082,1,2,8,1247,1966
npa_1966 Blignou (Ayent),20,ch_city_blignou_ayent,1999-05-15,7574,6082,1,2,9,1247,1966
npa_1966 Argnou (Ayent),20,ch_city_argnou_ayent,1999-05-14,7575,6082,1,2,10,1247,1966
npa_1969 Liez (St-Martin),20,ch_city_liez_st_martin,1999-02-09,7576,6087,0,2,2,1250,1969
npa_1969 Trogne (St-Martin),20,ch_city_trogne_st_martin,1999-02-09,7577,6087,0,2,3,1250,1969
npa_1969 Suen (St-Martin),20,ch_city_suen_st_martin,1999-02-09,7578,6087,0,2,4,1250,1969
npa_1971 Champlan,20,ch_city_champlan_grimisuat,2005-03-01,7579,6263,1,2,2,1247,1971
npa_1983 Lana (Evolne),20,ch_city_lanna,1999-02-09,7580,6083,0,2,2,1250,1983
npa_1991 Arvillard (Salins),20,ch_city_arvillard_salins,1999-02-09,7581,6266,0,2,2,1203,1991
npa_1991 Pravidondaz,20,ch_city_pravidondaz_salins,1999-02-09,7582,6266,0,2,3,1203,1991
npa_1991 Turin (Salins),20,ch_city_turin_salins,1999-02-09,7583,6266,0,2,4,1203,1991
npa_1991 Misriez (Salins),20,ch_city_miseriez_salins,1999-02-09,7584,6266,0,2,5,1203,1991
npa_1993 Clbes (Nendaz),20,ch_city_clebes_nendaz,1999-02-09,7585,6024,0,2,2,1237,1993
npa_1996 Brignon (Nendaz),20,ch_city_brignon_nendaz,2013-01-01,7586,6024,1,2,7,1237,1996
npa_1992 La Vernaz,20,ch_city_la_vernaz_les_agettes,1999-02-18,7608,6081,0,2,2,1203,1992
npa_1992 Crte--l'Oeil,20,ch_city_crete_a_l'oeilles_agettes,1999-02-18,7609,6081,0,2,3,1203,1992
npa_1996 Bieudron (Nendaz),20,ch_city_bieudron_nendaz,2013-01-01,7611,6024,1,2,2,1237,1996
npa_1996 Condmines (Nendaz,20,ch_city_condemines_nendaz,2013-01-01,7612,6024,1,2,3,1237,1996
npa_1996 Saclentse,20,ch_city_saclentse,2013-01-01,7613,6024,1,2,4,1237,1996
zip_7614,40,ch_city_basel_reader's_digest,1999-02-22,7614,2701,0,1,0,2439,4078
npa_1911 Mayens-de-Chamoson,20,ch_city_mayens_de_chamoson,1999-02-26,7620,6022,0,2,2,1159,1911
npa_1585 Cotterd,20,ch_city_cotterd,1999-02-26,7621,5464,0,2,3,764,1585
npa_1873 Champoussin,20,ch_city_champoussin,1999-03-03,7622,6157,0,2,2,1113,1873
npa_2063 Fenin,20,ch_city_fenin,1999-03-19,7631,6487,0,2,3,1311,2063
npa_2063 Saules,20,ch_city_saules,1999-03-19,7632,6487,0,2,4,1311,2063
npa_1873 Les Crosets,20,ch_city_les_crosets,1999-04-15,7647,6157,0,2,3,1113,1873
zip_7649,80,ch_city_lutry_distribution,2003-09-01,7649,5606,0,2,60,7649,1095
zip_7650,80,ch_city_le_mont_sur_lausanne_dist,2003-10-01,7650,5587,0,2,60,7650,1052
zip_7651,80,ch_city_colombier_ne_distribution,2003-06-01,7651,6416,0,2,60,7651,2013
zip_7653,80,ch_city_marin_epagnier_distribution,2003-11-01,7653,6461,0,2,60,7653,2074
zip_7654,80,ch_city_la_neuveville_distribution,2003-06-01,7654,723,0,2,60,7654,2520
zip_7655,80,ch_city_tavannes_distribution,2003-02-01,7655,713,0,2,60,7655,2710
zip_7656,80,ch_city_tramelan_distribution,2003-02-01,7656,446,0,2,60,7656,2720
zip_7657,80,ch_city_malleray_bevilard_dist,2003-02-01,7657,697,0,2,60,7657,2735
zip_7658,80,ch_city_st_imier_distribution,2003-02-01,7658,443,0,2,60,7658,2610
zip_7660,80,ch_city_avenches_distribution,2003-06-01,7660,5451,0,2,60,7660,1580
zip_7661,80,ch_city_moudon_distribution,2003-10-01,7661,5678,0,2,60,7661,1510
zip_7662,80,ch_city_dudingen_zustellung,2003-07-01,7662,2293,0,1,60,7662,3186
zip_7663,80,ch_city_romont_fr_distribution,2002-11-01,7663,2096,0,2,60,7663,1680
zip_7665,80,ch_city_villeneuve_vd_distribution,2003-11-01,7665,5414,0,2,60,7665,1844
zip_7666,80,ch_city_bex_distribution,2003-09-01,7666,5402,0,2,60,7666,1880
zip_7667,80,ch_city_bernex_distribution,2003-10-01,7667,6607,0,2,60,7667,1233
zip_7668,80,ch_city_vernier_distribution,2003-11-01,7668,6643,0,2,60,7668,1214
zip_7669,80,ch_city_rolle_distribution,2003-06-01,7669,5861,0,2,60,7669,1180
zip_7670,80,ch_city_echallens_distribution,2003-10-01,7670,5518,0,2,60,7670,1040
zip_7671,80,ch_city_schwarzenburg_zustellung,2003-06-01,7671,855,0,1,60,7671,3150
zip_7672,80,ch_city_laupen_be_zustellung,2003-07-01,7672,667,0,1,60,7672,3177
zip_7673,80,ch_city_kerzers_zustellung,2003-05-01,7673,2265,0,1,60,7673,3210
zip_7674,80,ch_city_buren_an_der_aare_zust,2003-07-17,7674,383,0,1,60,7674,3294
zip_7675,80,ch_city_hasle_ruegsau_zustellung,2003-11-01,7675,406,0,1,60,7675,3415
zip_7676,80,ch_city_brienz_be_zustellung,2003-11-01,7676,573,0,1,60,7676,3855
zip_7677,80,ch_city_meiringen_zustellung,2003-10-01,7677,785,0,1,60,7677,3860
zip_7678,80,ch_city_sissach_zustellung,2003-07-01,7678,2861,0,1,60,7678,4450
zip_7679,80,ch_city_gelterkinden_zustellung,2003-03-01,7679,2846,0,1,60,7679,4460
zip_7680,80,ch_city_bellach_zustellung,2003-10-01,7680,2542,0,1,60,7680,4512
zip_7682,80,ch_city_aarburg_zustellung,2003-09-01,7682,4271,0,1,60,7682,4663
zip_7683,80,ch_city_hagendorf_zustellung,2003-09-01,7683,2579,0,1,60,7683,4614
zip_7685,80,ch_city_oberentfelden_zustellung,2003-05-01,7685,4010,0,1,60,7685,5036
zip_7686,80,ch_city_frick_zustellung,2003-07-01,7686,4163,0,1,60,7686,5070
zip_7687,80,ch_city_reinach_ag_zustellung,2003-05-01,7687,4141,0,1,60,7687,5734
zip_7688,80,ch_city_granichen_zustellung,2003-07-01,7688,4006,0,1,60,7688,5722
zip_7689,80,ch_city_muri_ag_zustellung,2003-06-01,7689,4236,0,1,60,7689,5630
zip_7690,80,ch_city_hochdorf_zustellung,2003-05-01,7690,1031,0,1,60,7690,6280
zip_7691,80,ch_city_wolhusen_zustellung,2003-04-01,7691,1107,0,1,60,7691,6110
zip_7692,80,ch_city_reiden_zustellung,2003-09-01,7692,1140,0,1,60,7692,6260
zip_7693,80,ch_city_unterageri_zustellung,2003-07-01,7693,1709,0,1,60,7693,6314
zip_7694,80,ch_city_sarnen_2_zustellung,2003-11-01,7694,1407,0,1,60,7694,6060
zip_7695,80,ch_city_kussnacht_am_rigi_zust,2003-10-01,7695,1331,0,1,60,7695,6403
zip_7696,80,ch_city_berikon_1_zustellung,2003-10-01,7696,4062,0,1,60,7696,8965
zip_7697,80,ch_city_egg_b_zurich_zustellung,2003-09-01,7697,192,0,1,60,7697,8132
zip_7698,80,ch_city_stein_am_rhein_1_zustellung,2003-07-01,7698,2964,0,1,60,7698,8260
zip_7700,80,ch_city_uznach_zustellung,2003-10-01,7700,3339,0,1,60,7700,8730
zip_7701,80,ch_city_pfaffikon_sz_zustellung,2003-03-01,7701,1322,0,1,60,7701,8808
zip_7702,80,ch_city_wollerau_zustellung,2003-10-01,7702,1323,0,1,60,7702,8832
zip_7703,80,ch_city_einsiedeln_zustellung,2003-02-01,7703,1301,0,1,60,7703,8840
zip_7705,80,ch_city_siebnen_zustellung,2003-06-01,7705,1346,0,1,60,7705,8854
zip_7706,80,ch_city_glarus_zustellung,2003-03-01,7706,1632,0,1,60,7706,8750
zip_7707,80,ch_city_flawil_1_zustellung,2003-07-01,7707,3402,0,1,60,7707,9230
zip_7708,80,ch_city_uzwil_zustellung,2003-07-01,7708,3408,0,1,60,7708,9240
zip_7709,80,ch_city_wattwil_zustellung,2003-07-01,7709,3379,0,1,60,7709,9630
zip_7710,80,ch_city_teufen_ar_zustellung,2003-07-01,7710,3024,0,1,60,7710,9053
zip_7711,80,ch_city_wittenbach_zustellung,2008-04-01,7711,3204,0,1,60,7711,9300
zip_7713,80,ch_city_heiden_zustellung,2003-10-01,7713,3032,0,1,60,7713,9410
zip_7714,80,ch_city_altstatten_sg_zustellung,2003-07-01,7714,3251,0,1,60,7714,9450
zip_7715,80,ch_city_rheineck_zustellung,2003-05-01,7715,3235,0,1,60,7715,9424
zip_7716,80,ch_city_heerbrugg_zustellung,2003-10-01,7716,3231,0,1,60,7716,9435
zip_7717,80,ch_city_st_margrethen_sg_zust,2003-07-01,7717,3236,0,1,60,7717,9430
zip_7718,80,ch_city_buchs_sg_1_zustellung,2003-10-01,7718,3271,0,1,60,7718,9470
zip_7719,80,ch_city_domat/ems_zustellung,2003-10-01,7719,3722,0,1,60,7719,7013
zip_7720,80,ch_city_landquart_zustellung,2003-04-01,7720,3955,0,1,60,7720,7302
zip_7721,80,ch_city_sargans_zustellung,2003-09-01,7721,3296,0,1,60,7721,7320
zip_7722,80,ch_city_bad_ragaz_zustellung,2003-09-01,7722,3291,0,1,60,7722,7310
zip_7723,80,ch_city_mels_zustellung,2003-10-01,7723,3293,0,1,60,7723,8887
zip_7724,80,ch_city_flums_zustellung,2003-10-01,7724,3292,0,1,60,7724,8890
zip_7725,80,ch_city_samedan_zustellung,2003-09-01,7725,3786,0,1,60,7725,7503
zip_7729,80,ch_city_losone_distribuzione,2003-10-01,7729,5115,0,3,60,7729,6616
zip_7741,80,ch_city_vesenaz_distribution,2003-06-01,7741,6616,0,2,60,7741,1222
npa_1965 Monteiller-Savise,20,ch_city_monteiller_saviese,1999-06-04,7742,6265,1,2,9,8040,1965
zip_7743,40,ch_city_st_gallen_presse_servgull,1999-07-29,7743,3203,0,1,0,6519,9024
zip_7746,80,ch_city_olten_sonderdienste,2009-04-01,7746,2581,0,1,0,2789,4609
npa_1772 Nierlet-les-Bois,20,ch_city_nierlet_les_bois,2000-02-01,7757,2217,0,2,1,1011,1772
zip_7760,80,ch_city_zurich_15,2000-02-22,7760,247,0,1,50,6455,8015
zip_7761,40,ch_city_montreux_la_redoute,2000-02-14,7761,5886,0,2,0,1067,1818
npa_1787 Mur (Vully) FR,20,ch_city_mur_vully_fr,2000-02-14,7762,2281,0,2,1,1039,1787
npa_1892 Morcles,20,ch_city_morcles,2000-04-25,7781,5406,0,2,2,1136,1892
zip_7782,30,ch_city_marin_centre,2010-07-01,7782,6461,0,2,2,7782,2074
npa_9479 Gretschins,20,ch_city_gretschins,2009-05-01,7787,3276,1,1,2,5384,9479
npa_9479 Malans SG,20,ch_city_malans_sg,2009-05-01,7788,3276,1,1,1,5384,9479
zip_7791,80,ch_city_frauenfeld_st_pp_1,2003-07-01,7791,4566,0,1,0,4808,8540
zip_7792,80,ch_city_frauenfeld_call,2003-07-01,7792,4566,0,1,0,4808,8530
zip_7793,80,ch_city_harkingen_st_pp_1,2003-07-01,7793,2402,0,1,0,7793,4640
zip_7794,80,ch_city_harkingen_call,2003-07-01,7794,2402,0,1,0,7794,4630
zip_7795,80,ch_city_daillens_call,2003-07-01,7795,5480,0,2,0,7796,1330
zip_7796,80,ch_city_daillens_st_pp_1,2003-07-01,7796,5480,0,2,0,8227,1320
zip_7799,80,ch_city_kriens_1,2008-01-01,7799,1059,0,1,1,7209,6010
zip_7800,80,ch_city_kriens_2_sternmatt,2004-05-01,7800,1059,0,1,3,7209,6010
zip_7801,30,ch_city_kriens_2,2000-09-11,7801,1059,0,1,4,7801,6010
zip_7802,80,ch_city_port_valais,2006-06-01,7802,6154,0,2,2,1113,1897
zip_7811,40,ch_city_bellinzona_vz,2000-09-22,7811,5002,0,3,55,3545,6500
zip_7819,80,ch_city_zurich_pv,2006-05-01,7819,251,0,1,49,7819,8080
zip_7822,30,ch_city_grafschaft,2006-06-01,7822,6073,0,1,1,7822,3989
zip_7823,80,ch_city_biel/bienne_10,2008-01-01,7823,371,0,1,10,7823,2500
zip_7824,80,ch_city_geneve_18,2008-01-01,7824,6621,0,2,18,7824,1200
npa_8564 Hattenhausen,20,ch_city_hattenhausen,2001-01-23,7825,4701,0,1,7,7442,8564
zip_7841,40,ch_city_bern_90,2001-04-01,7841,351,0,1,90,1710,3000
zip_7844,30,ch_city_montagny_chamard,2005-11-01,7844,5922,0,2,0,7844,1440
npa_2149 Fretereules,20,ch_city_fretereules,2001-05-08,7845,6405,0,2,2,1336,2149
npa_2149 Brot-Dessous,20,ch_city_brot_dessous,2001-05-08,7846,6405,0,2,3,1336,2149
npa_9249 Oberstetten,20,ch_city_oberstetten,2001-08-01,7848,3408,0,1,2,7708,9249
npa_9249 Niederstetten,20,ch_city_niederstetten,2001-08-01,7849,3408,0,1,1,7708,9249
npa_8564 Gunterswilen,20,ch_city_gunterswilen,2001-08-01,7850,4701,0,1,8,7442,8564
zip_7851,40,ch_city_basel_sbb_cargo_ag,2001-08-01,7851,2701,0,1,0,2452,4065
zip_7856,80,ch_city_st_legier/blonay_dist,2001-08-13,7856,5888,0,2,60,7856,1806
npa_3815 Gndlischwand,20,ch_city_gundlischwand,2002-01-01,7862,578,1,1,2,8193,3815
zip_7864,80,ch_city_crissier_2,2004-05-01,7864,5583,0,2,2,7172,1023
zip_7865,30,ch_city_crissier_1,2001-09-12,7865,5583,0,2,1,7865,1023
npa_3860 Schattenhalb,20,ch_city_schattenhalb,2002-01-01,7866,786,1,1,3,7677,3860
npa_2610 Les Pontins,20,ch_city_les_pontins,2002-02-01,7903,443,1,2,3,7658,2610
npa_1617 Tatroz,20,ch_city_tatroz,2002-01-01,7904,2321,0,2,2,8038,1617
zip_7935,40,ch_city_zurich,2002-03-01,7935,261,0,1,0,4425,8075
